day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;32100;BANANAS;4888;9;4887;25;;;4894;25;;;;;4891.0;357.265625
0;32200;PEARLS;9996;1;9995;24;;;10002;5;10004;1;10005;24;9999.0;469.0
0;32200;BANANAS;4887;1;4886;24;;;4891;5;4893;25;;;4889.0;371.96875
0;32300;BANANAS;4886;32;;;;;4892;2;4893;30;;;4889.0;382.3515625
0;32300;PEARLS;10000;3;9996;2;9995;30;10004;2;10005;30;;;10002.0;469.0
0;32400;BANANAS;4886;2;4885;29;;;4892;29;;;;;4889.0;394.1875
0;32400;PEARLS;9998;2;9995;29;;;10005;29;;;;;10001.5;469.0
0;32500;PEARLS;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;469.0
0;32500;BANANAS;4885;26;;;;;4892;26;;;;;4888.5;401.8671875
0;32600;PEARLS;9998;1;9996;2;9995;26;10004;2;10005;26;;;10001.0;471.0
0;32600;BANANAS;4886;1;4885;28;;;4891;2;4892;26;;;4888.5;402.728515625
0;32700;BANANAS;4886;32;;;;;4892;32;;;;;4889.0;398.26953125
0;32700;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;471.0
0;32800;BANANAS;4885;29;;;;;4892;29;;;;;4888.5;399.013671875
0;32800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;471.0
0;32900;PEARLS;9996;1;9995;20;;;10002;10;10004;1;10005;20;9999.0;471.0
0;32900;BANANAS;4886;1;4885;20;;;4890;10;4892;21;;;4888.0;399.08203125
0;33000;PEARLS;9998;2;9995;28;;;10005;28;;;;;10001.5;471.0
0;33000;BANANAS;4886;2;4885;28;;;4892;28;;;;;4889.0;400.04296875
0;33100;BANANAS;4885;1;4884;25;;;4891;26;;;;;4888.0;417.328125
0;33100;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;471.0
0;33200;BANANAS;4889;1;4884;24;;;4890;1;4891;23;;;4889.5;412.8359375
0;33200;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;471.0
0;33300;PEARLS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;471.0
0;33300;BANANAS;4885;31;;;;;4890;1;4891;1;4892;30;4887.5;423.4765625
0;33400;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;471.0
0;33400;BANANAS;4885;20;;;;;4892;20;;;;;4888.5;424.6953125
0;33500;PEARLS;9996;2;9995;21;;;10002;4;10004;2;10005;21;9999.0;471.0
0;33500;BANANAS;4886;2;4885;21;;;4890;4;4892;23;;;4888.0;427.97265625
0;33600;PEARLS;9995;27;;;;;9998;2;10005;27;;;9996.5;471.0
0;33600;BANANAS;4884;27;;;;;4891;27;;;;;4887.5;419.3203125
0;33700;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;475.0
0;33700;BANANAS;4885;1;4884;25;;;4891;26;;;;;4888.0;418.29296875
0;33800;PEARLS;9995;21;;;;;10002;4;10005;21;;;9998.5;475.0
0;33800;BANANAS;4884;21;;;;;4889;4;4891;21;;;4886.5;417.5859375
0;33900;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;475.0
0;33900;BANANAS;4884;28;;;;;4891;28;;;;;4887.5;418.015625
0;34000;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;511.0
0;34000;BANANAS;4890;1;4885;2;4884;28;4891;30;;;;;4890.5;419.2421875
0;34100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;511.0
0;34100;BANANAS;4885;2;4884;25;;;4891;27;;;;;4888.0;421.68359375
0;34200;PEARLS;9996;2;9995;30;;;10002;2;10004;2;10005;30;9999.0;511.0
0;34200;BANANAS;4885;2;4884;30;;;4889;3;4891;32;;;4887.0;421.97265625
0;34300;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;511.0
0;34300;BANANAS;4884;28;;;;;4891;29;;;;;4887.5;421.54296875
0;34400;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;511.0
0;34400;BANANAS;4884;30;;;;;4890;2;4891;28;;;4887.0;416.71484375
0;34500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;511.0
0;34500;BANANAS;4884;24;;;;;4891;24;;;;;4887.5;418.234375
0;34600;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;511.0
0;34600;BANANAS;4884;24;;;;;4891;24;;;;;4887.5;417.96875
0;34700;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;511.0
0;34700;BANANAS;4884;25;;;;;4891;25;;;;;4887.5;420.421875
0;34800;PEARLS;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;511.0
0;34800;BANANAS;4885;5;4884;22;;;4886;4;4891;24;;;4885.5;421.40234375
0;34900;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;511.0
0;34900;BANANAS;4884;24;;;;;4891;24;;;;;4887.5;417.75
0;35000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;511.0
0;35000;BANANAS;4884;29;;;;;4891;29;;;;;4887.5;421.4921875
0;35100;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;511.0
0;35100;BANANAS;4884;23;;;;;4890;23;;;;;4887.0;415.06640625
0;35200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;511.0
0;35200;BANANAS;4886;2;4883;24;;;4890;24;;;;;4888.0;411.78125
0;35300;PEARLS;9998;8;9996;1;9995;22;10004;1;10005;22;;;10001.0;511.0
0;35300;BANANAS;4884;8;4883;23;;;4890;23;;;;;4887.0;412.3515625
0;35400;PEARLS;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;511.0
0;35400;BANANAS;4886;2;4883;27;;;4890;27;;;;;4888.0;411.78515625
0;35500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;513.0
0;35500;BANANAS;4883;29;;;;;4890;29;;;;;4886.5;409.9453125
0;35600;PEARLS;9996;1;9995;23;;;10002;3;10004;1;10005;23;9999.0;513.0
0;35600;BANANAS;4883;24;;;;;4887;3;4889;24;;;4885.0;406.80859375
0;35700;PEARLS;9996;2;9995;29;;;10002;9;10004;2;10005;29;9999.0;513.0
0;35700;BANANAS;4883;31;;;;;4888;9;4889;2;4890;29;4885.5;408.79296875
0;35800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;513.0
0;35800;BANANAS;4883;23;;;;;4889;23;;;;;4886.0;406.45703125
0;35900;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;513.0
0;35900;BANANAS;4883;30;;;;;4889;30;;;;;4886.0;406.6015625
0;36000;PEARLS;9995;30;;;;;10000;2;10002;9;10005;30;9997.5;513.0
0;36000;BANANAS;4883;30;;;;;4888;9;4890;30;;;4885.5;409.609375
0;36100;PEARLS;9998;7;9996;2;9995;21;10004;2;10005;21;;;10001.0;513.0
0;36100;BANANAS;4884;9;4883;21;;;4890;23;;;;;4887.0;412.66015625
0;36200;PEARLS;9998;5;9996;1;9995;29;10004;1;10005;29;;;10001.0;513.0
0;36200;BANANAS;4885;5;4884;30;;;4890;1;4891;29;;;4887.5;417.12109375
0;36300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;513.0
0;36300;BANANAS;4884;31;;;;;4890;31;;;;;4887.0;415.02734375
0;36400;PEARLS;9996;1;9995;28;;;10002;8;10004;1;10005;28;9999.0;513.0
0;36400;BANANAS;4884;29;;;;;4888;8;4890;29;;;4886.0;414.63671875
0;36500;BANANAS;4884;29;;;;;4885;1;4891;29;;;4884.5;420.0859375
0;36500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;513.0
0;36600;PEARLS;9996;1;9995;30;;;10000;2;10004;1;10005;30;9998.0;513.0
0;36600;BANANAS;4885;1;4884;30;;;4891;31;;;;;4888.0;422.17578125
0;36700;BANANAS;4885;1;4884;21;;;4891;22;;;;;4888.0;422.29296875
0;36700;PEARLS;10002;1;9996;1;9995;21;10004;1;10005;21;;;10003.0;513.0
0;36800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;515.0
0;36800;BANANAS;4884;25;;;;;4885;2;4891;25;;;4884.5;417.9296875
0;36900;BANANAS;4885;6;4884;22;;;4891;22;;;;;4888.0;421.7890625
0;36900;PEARLS;9998;6;9995;22;;;10005;22;;;;;10001.5;515.0
0;37000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;515.0
0;37000;BANANAS;4888;4;4884;2;4883;20;4890;22;;;;;4889.0;418.1796875
0;37100;BANANAS;4884;24;;;;;4891;24;;;;;4887.5;424.6796875
0;37100;PEARLS;10000;5;9995;24;;;10005;24;;;;;10002.5;515.0
0;37200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;515.0
0;37200;BANANAS;4884;29;;;;;4891;29;;;;;4887.5;425.25
0;37300;BANANAS;4883;23;;;;;4890;23;;;;;4886.5;420.203125
0;37300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;515.0
0;37400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;524.0
0;37400;BANANAS;4883;22;;;;;4889;22;;;;;4886.0;417.37890625
0;37500;BANANAS;4883;1;4882;30;;;4889;31;;;;;4886.0;416.046875
0;37500;PEARLS;10000;5;9996;1;9995;30;10004;1;10005;30;;;10002.0;524.0
0;37600;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;524.0
0;37600;BANANAS;4888;1;4883;25;;;4889;1;4890;24;;;4888.5;417.509765625
0;37700;BANANAS;4883;20;;;;;4890;20;;;;;4886.5;419.939453125
0;37700;PEARLS;10002;1;9995;20;;;10005;20;;;;;10003.5;554.0
0;37800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;556.0
0;37800;BANANAS;4883;25;;;;;4889;2;4890;23;;;4886.0;419.732421875
0;37900;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;562.0
0;37900;BANANAS;4882;29;;;;;4889;29;;;;;4885.5;421.76953125
0;38000;PEARLS;9998;3;9995;30;;;10005;30;;;;;10001.5;562.0
0;38000;BANANAS;4883;3;4882;30;;;4889;30;;;;;4886.0;421.912109375
0;38100;PEARLS;9998;4;9996;1;9995;28;10004;1;10005;28;;;10001.0;562.0
0;38100;BANANAS;4884;4;4883;29;;;4889;1;4890;28;;;4886.5;423.439453125
0;38200;PEARLS;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;562.0
0;38200;BANANAS;4884;4;4883;31;;;4889;2;4890;29;;;4886.5;423.9287109375
0;38300;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;562.0
0;38300;BANANAS;4883;22;;;;;4890;22;;;;;4886.5;424.51953125
0;38400;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;562.0
0;38400;BANANAS;4883;31;;;;;4890;31;;;;;4886.5;424.123046875
0;38500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;562.0
0;38500;BANANAS;4883;24;;;;;4889;2;4890;22;;;4886.0;423.75
0;38600;PEARLS;10002;1;9996;2;9995;29;10004;2;10005;29;;;10003.0;562.0
0;38600;BANANAS;4883;31;;;;;4890;31;;;;;4886.5;424.05859375
0;38700;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;564.0
0;38700;BANANAS;4884;21;;;;;4890;2;4891;20;;;4887.0;426.66796875
0;38800;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;588.0
0;38800;BANANAS;4884;27;;;;;4890;2;4891;25;;;4887.0;426.748046875
0;38900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;588.0
0;38900;BANANAS;4884;25;;;;;4891;25;;;;;4887.5;427.087890625
0;39000;PEARLS;9996;1;9995;23;;;10000;3;10004;1;10005;23;9998.0;588.0
0;39000;BANANAS;4884;24;;;;;4890;24;;;;;4887.0;426.0234375
0;39100;PEARLS;9996;2;9995;28;;;9998;3;10004;2;10005;28;9997.0;588.0
0;39100;BANANAS;4884;2;4883;28;;;4890;30;;;;;4887.0;425.337890625
0;39200;PEARLS;9995;21;;;;;10000;4;10005;21;;;9997.5;594.0
0;39200;BANANAS;4883;21;;;;;4889;21;;;;;4886.0;425.9365234375
0;39300;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;594.0
0;39300;BANANAS;4883;24;;;;;4890;24;;;;;4886.5;428.990234375
0;39400;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;594.0
0;39400;BANANAS;4884;21;;;;;4891;21;;;;;4887.5;433.462890625
0;39500;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;594.0
0;39500;BANANAS;4884;29;;;;;4891;29;;;;;4887.5;432.626953125
0;39600;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;594.0
0;39600;BANANAS;4886;2;4884;31;;;4890;31;;;;;4888.0;431.935546875
0;39700;PEARLS;9996;1;9995;29;;;10000;6;10004;1;10005;29;9998.0;594.0
0;39700;BANANAS;4883;29;;;;;4889;1;4890;29;;;4886.0;429.1875
0;39800;PEARLS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;594.0
0;39800;BANANAS;4883;24;;;;;4890;24;;;;;4886.5;429.375
0;39900;PEARLS;9998;10;9996;1;9995;28;10004;1;10005;28;;;10001.0;596.0
0;39900;BANANAS;4884;11;4883;28;;;4890;29;;;;;4887.0;431.34375
0;40000;PEARLS;10002;11;9996;1;9995;25;10004;1;10005;25;;;10003.0;596.0
0;40000;BANANAS;4883;26;;;;;4890;26;;;;;4886.5;430.712890625
0;40100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;618.0
0;40100;BANANAS;4886;6;4883;30;;;4890;30;;;;;4888.0;430.447265625
0;40200;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;618.0
0;40200;BANANAS;4884;25;;;;;4889;7;4890;1;4891;24;4886.5;433.1484375
0;40300;PEARLS;10002;4;9996;1;9995;29;10004;1;10005;29;;;10003.0;618.0
0;40300;BANANAS;4884;30;;;;;4890;30;;;;;4887.0;431.86328125
0;40400;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;626.0
0;40400;BANANAS;4884;25;;;;;4891;25;;;;;4887.5;433.6640625
0;40500;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;626.0
0;40500;BANANAS;4884;22;;;;;4885;5;4890;1;4891;21;4884.5;433.15625
0;40600;PEARLS;10002;1;9995;28;;;10005;28;;;;;10003.5;626.0
0;40600;BANANAS;4883;28;;;;;4890;28;;;;;4886.5;439.203125
0;40700;PEARLS;9998;10;9996;1;9995;29;10004;1;10005;29;;;10001.0;628.0
0;40700;BANANAS;4888;1;4884;10;4883;30;4890;30;;;;;4889.0;436.24609375
0;40800;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;628.0
0;40800;BANANAS;4883;21;;;;;4890;21;;;;;4886.5;439.28125
0;40900;BANANAS;4884;2;4883;25;;;4890;25;;;;;4887.0;440.5703125
0;40900;PEARLS;9998;2;9995;25;;;10005;25;;;;;10001.5;628.0
0;41000;BANANAS;4884;31;;;;;4885;3;4890;21;;;4884.5;442.4609375
0;41000;PEARLS;9998;10;9996;1;9995;20;10000;2;10004;1;10005;20;9999.0;628.0
0;41100;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;628.0
0;41100;BANANAS;4889;7;4884;25;;;4890;2;4891;23;;;4889.5;451.74609375
0;41200;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;628.0
0;41200;BANANAS;4884;20;;;;;4891;20;;;;;4887.5;464.423828125
0;41300;BANANAS;4884;27;;;;;4891;27;;;;;4887.5;465.162109375
0;41300;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;628.0
0;41400;BANANAS;4884;30;;;;;4886;5;4891;30;;;4885.0;464.9609375
0;41400;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;628.0
0;41500;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;628.0
0;41500;BANANAS;4885;31;;;;;4891;2;4892;29;;;4888.0;467.80859375
0;41600;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;628.0
0;41600;BANANAS;4884;26;;;;;4891;26;;;;;4887.5;465.798828125
0;41700;BANANAS;4884;23;;;;;4891;23;;;;;4887.5;464.427734375
0;41700;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;628.0
0;41800;BANANAS;4885;21;;;;;4888;4;4891;1;4892;21;4886.5;467.560546875
0;41800;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;628.0
0;41900;PEARLS;9995;28;;;;;10002;8;10005;28;;;9998.5;628.0
0;41900;BANANAS;4885;28;;;;;4890;8;4892;28;;;4887.5;468.810546875
0;42000;PEARLS;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;628.0
0;42000;BANANAS;4886;28;;;;;4892;28;;;;;4889.0;471.0859375
0;42100;BANANAS;4886;22;;;;;4893;22;;;;;4889.5;472.017578125
0;42100;PEARLS;10002;2;9995;22;;;10005;22;;;;;10003.5;630.0
0;42200;BANANAS;4887;22;;;;;4894;22;;;;;4890.5;476.5390625
0;42200;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;634.0
0;42300;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;634.0
0;42300;BANANAS;4887;22;;;;;4893;2;4894;20;;;4890.0;486.171875
0;42400;PEARLS;9996;2;9995;26;;;10002;2;10004;2;10005;26;9999.0;634.0
0;42400;BANANAS;4886;28;;;;;4891;2;4893;28;;;4888.5;490.08984375
0;42500;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;636.0
0;42500;BANANAS;4886;24;;;;;4893;24;;;;;4889.5;494.4921875
0;42600;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;636.0
0;42600;BANANAS;4891;1;4886;28;;;4892;28;;;;;4891.5;497.33984375
0;42700;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;636.0
0;42700;BANANAS;4886;24;;;;;4893;24;;;;;4889.5;496.23046875
0;42800;PEARLS;9995;29;;;;;10000;2;10005;29;;;9997.5;636.0
0;42800;BANANAS;4886;29;;;;;4892;29;;;;;4889.0;499.51953125
0;42900;PEARLS;10002;5;9995;20;;;10005;20;;;;;10003.5;636.0
0;42900;BANANAS;4885;20;;;;;4892;20;;;;;4888.5;502.1171875
0;43000;PEARLS;9996;1;9995;26;;;10002;6;10004;1;10005;26;9999.0;646.0
0;43000;BANANAS;4885;27;;;;;4890;6;4891;1;4892;26;4887.5;505.14453125
0;43100;PEARLS;9998;9;9996;1;9995;24;10004;1;10005;24;;;10001.0;646.0
0;43100;BANANAS;4888;4;4887;9;4886;25;4892;25;;;;;4890.0;499.3046875
0;43200;PEARLS;9996;2;9995;29;;;10002;5;10004;2;10005;29;9999.0;646.0
0;43200;BANANAS;4886;31;;;;;4891;5;4892;2;4893;29;4888.5;498.125
0;43300;PEARLS;9998;10;9995;20;;;10005;20;;;;;10001.5;652.0
0;43300;BANANAS;4892;1;4888;10;4887;20;4894;20;;;;;4893.0;489.37890625
0;43400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;652.0
0;43400;BANANAS;4887;24;;;;;4893;2;4894;22;;;4890.0;490.3125
0;43500;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;652.0
0;43500;BANANAS;4887;25;;;;;4891;7;4893;25;;;4889.0;493.0
0;43600;PEARLS;9995;22;;;;;10002;5;10005;22;;;9998.5;652.0
0;43600;BANANAS;4886;22;;;;;4891;7;4893;22;;;4888.5;495.96484375
0;43700;PEARLS;9996;1;9995;29;;;10002;6;10004;1;10005;29;9999.0;652.0
0;43700;BANANAS;4885;30;;;;;4890;6;4892;30;;;4887.5;505.0078125
0;43800;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;652.0
0;43800;BANANAS;4886;23;;;;;4893;23;;;;;4889.5;497.48828125
0;43900;PEARLS;9996;2;9995;24;;;10002;2;10004;2;10005;24;9999.0;652.0
0;43900;BANANAS;4886;26;;;;;4887;1;4891;6;4893;26;4886.5;497.89453125
0;44000;PEARLS;10002;4;9998;10;9996;2;10004;2;10005;25;;;10003.0;652.0
0;44000;BANANAS;4887;12;4886;25;;;4888;1;4893;27;;;4887.5;498.3046875
0;44100;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;660.0
0;44100;BANANAS;4886;24;;;;;4893;24;;;;;4889.5;469.78125
0;44200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;660.0
0;44200;BANANAS;4886;24;;;;;4893;24;;;;;4889.5;463.8359375
0;44300;PEARLS;9996;2;9995;24;;;9998;2;10004;2;10005;24;9997.0;660.0
0;44300;BANANAS;4887;26;;;;;4894;26;;;;;4890.5;453.140625
0;44400;PEARLS;9996;1;9995;25;;;10002;7;10004;1;10005;25;9999.0;664.0
0;44400;BANANAS;4887;26;;;;;4892;7;4893;1;4894;25;4889.5;458.2109375
0;44500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;664.0
0;44500;BANANAS;4886;30;;;;;4893;30;;;;;4889.5;471.875
0;44600;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;664.0
0;44600;BANANAS;4886;22;;;;;4893;22;;;;;4889.5;467.6171875
0;44700;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;664.0
0;44700;BANANAS;4891;1;4886;27;;;4893;27;;;;;4892.0;470.703125
0;44800;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;664.0
0;44800;BANANAS;4887;25;;;;;4894;25;;;;;4890.5;456.9453125
0;44900;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;664.0
0;44900;BANANAS;4887;23;;;;;4894;23;;;;;4890.5;448.5546875
0;45000;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;664.0
0;45000;BANANAS;4887;28;;;;;4888;1;4894;28;;;4887.5;448.703125
0;45100;PEARLS;9995;27;;;;;9998;1;10005;27;;;9996.5;664.0
0;45100;BANANAS;4887;27;;;;;4894;27;;;;;4890.5;453.2265625
0;45200;PEARLS;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;666.0
0;45200;BANANAS;4888;20;;;;;4894;1;4895;20;;;4891.0;440.09375
0;45300;BANANAS;4888;22;;;;;4895;23;;;;;4891.5;439.453125
0;45300;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;668.0
0;45400;PEARLS;9998;4;9995;25;;;10005;25;;;;;10001.5;668.0
0;45400;BANANAS;4889;4;4888;25;;;4894;25;;;;;4891.5;442.15625
0;45500;BANANAS;4888;21;;;;;4895;21;;;;;4891.5;442.84375
0;45500;PEARLS;9996;1;9995;20;;;9998;3;10004;1;10005;20;9997.0;668.0
0;45600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;674.0
0;45600;BANANAS;4889;1;4888;23;;;4895;24;;;;;4892.0;437.890625
0;45700;BANANAS;4889;2;4888;21;;;4895;23;;;;;4892.0;438.78125
0;45700;PEARLS;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;674.0
0;45800;PEARLS;10000;5;9998;7;9996;2;10004;2;10005;30;;;10002.0;676.0
0;45800;BANANAS;4890;2;4889;30;;;4896;32;;;;;4893.0;424.6015625
0;45900;BANANAS;4891;7;4890;26;;;4897;26;;;;;4894.0;412.9921875
0;45900;PEARLS;9998;8;9996;1;9995;25;10004;1;10005;25;;;10001.0;676.0
0;46000;PEARLS;9995;23;;;;;9998;1;10005;23;;;9996.5;676.0
0;46000;BANANAS;4890;23;;;;;4897;23;;;;;4893.5;411.671875
0;46100;BANANAS;4891;25;;;;;4898;25;;;;;4894.5;404.0078125
0;46100;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;682.0
0;46200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;682.0
0;46200;BANANAS;4890;24;;;;;4897;24;;;;;4893.5;409.203125
0;46300;BANANAS;4890;28;;;;;4897;28;;;;;4893.5;411.734375
0;46300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;682.0
0;46400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;682.0
0;46400;BANANAS;4895;1;4890;24;;;4897;24;;;;;4896.0;413.1015625
0;46500;BANANAS;4890;30;;;;;4897;30;;;;;4893.5;414.125
0;46500;PEARLS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;682.0
0;46600;PEARLS;9998;1;9995;28;;;10005;28;;;;;10001.5;684.0
0;46600;BANANAS;4895;1;4894;3;4891;1;4897;28;;;;;4896.0;417.8984375
0;46700;BANANAS;4889;30;;;;;4896;30;;;;;4892.5;436.21875
0;46700;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;684.0
0;46800;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;684.0
0;46800;BANANAS;4890;25;;;;;4897;25;;;;;4893.5;423.59375
0;46900;PEARLS;9996;1;9995;29;;;10002;3;10004;1;10005;29;9999.0;684.0
0;46900;BANANAS;4890;1;4889;29;;;4894;3;4896;30;;;4892.0;431.5
0;47000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;684.0
0;47000;BANANAS;4890;1;4889;22;;;4896;23;;;;;4893.0;441.76953125
0;47100;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;684.0
0;47100;BANANAS;4889;22;;;;;4896;22;;;;;4892.5;439.65625
0;47200;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;686.0
0;47200;BANANAS;4895;1;4889;23;;;4896;23;;;;;4895.5;442.20703125
0;47300;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;686.0
0;47300;BANANAS;4890;21;;;;;4896;21;;;;;4893.0;441.46875
0;47400;PEARLS;9998;7;9995;22;;;10005;22;;;;;10001.5;686.0
0;47400;BANANAS;4891;8;4890;22;;;4896;22;;;;;4893.5;441.4140625
0;47500;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;686.0
0;47500;BANANAS;4890;22;;;;;4896;22;;;;;4893.0;441.5
0;47600;PEARLS;9998;5;9995;21;;;10005;21;;;;;10001.5;688.0
0;47600;BANANAS;4890;5;4889;21;;;4896;21;;;;;4893.0;443.4296875
0;47700;PEARLS;9998;1;9995;23;;;10005;23;;;;;10001.5;688.0
0;47700;BANANAS;4891;1;4890;23;;;4897;23;;;;;4894.0;439.8828125
0;47800;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;688.0
0;47800;BANANAS;4890;20;;;;;4897;20;;;;;4893.5;437.265625
0;47900;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;688.0
0;47900;BANANAS;4890;23;;;;;4897;23;;;;;4893.5;437.84375
0;48000;PEARLS;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;688.0
0;48000;BANANAS;4890;27;;;;;4895;1;4897;27;;;4892.5;437.2578125
0;48100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;692.0
0;48100;BANANAS;4890;30;;;;;4897;30;;;;;4893.5;435.68359375
0;48200;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;692.0
0;48200;BANANAS;4890;26;;;;;4897;27;;;;;4893.5;437.0
0;48300;PEARLS;9998;4;9996;1;9995;20;10004;1;10005;20;;;10001.0;692.0
0;48300;BANANAS;4895;1;4891;4;4890;21;4897;21;;;;;4896.0;437.87890625
